@relation 'Adult-weka.filters.unsupervised.attribute.ReplaceMissingValues_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.2-A5-M-1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 0.425relationship=Husband+0.425marital-status=Married-civ-spouse-0.325marital-status=Never-married+0.271sex=Male+0.232age... numeric
@attribute 0.461education-num+0.242native-country=United-States-0.228native-country=Mexico+0.227education=Bachelors+0.224occupation=Prof-specialty... numeric
@attribute -0.424race=Asian-Pac-Islander+0.422native-country=United-States+0.385race=White-0.23native-country=Philippines-0.166native-country=India... numeric
@attribute -0.353age-0.336relationship=Unmarried-0.335marital-status=Divorced+0.332marital-status=Never-married+0.317relationship=Own-child... numeric
@attribute '0.441race=White-0.428race=Black-0.291native-country=United-States+0.29 native-country=Mexico+0.232relationship=Not-in-family...' numeric
@attribute -0.571workclass=Private+0.333workclass=Self-emp-not-inc+0.311workclass=Local-gov+0.254occupation=Farming-fishing+0.229occupation=Protective-serv... numeric
@attribute '-0.388relationship=Wife+0.362relationship=Not-in-family+0.267hours-per-week-0.244occupation=Prof-specialty+0.24 race=Asian-Pac-Islander...' numeric
@attribute -0.355race=Black+0.275race=Asian-Pac-Islander+0.273relationship=Wife+0.254occupation=Adm-clerical-0.228fnlwgt... numeric
@attribute 0.409occupation=Prof-specialty-0.32education=Some-college-0.275occupation=Exec-managerial-0.236occupation=Adm-clerical+0.209education=Prof-school... numeric
@attribute '-0.333occupation=Sales+0.312occupation=Protective-serv+0.3  workclass=Local-gov-0.275workclass=Self-emp-inc-0.273workclass=Self-emp-not-inc...' numeric
@attribute income {<=50K,>50K}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
-1.494402,2.182317,0.521953,1.322683,1.124908,-0.978374,1.156781,-0.207478,-0.393443,-1.169148,<=50K,cluster5
-1.101585,0.051203,1.592409,1.988996,-0.217928,0.039532,0.88547,0.301438,0.168267,0.771967,<=50K,cluster5
-1.994013,-0.939548,1.859021,2.004271,-0.518773,0.392416,0.537187,-0.314161,0.766503,0.837002,<=50K,cluster5
2.310611,-0.180545,0.415091,0.063544,0.058642,-1.297516,-0.378377,-0.557394,-1.192205,-0.020383,<=50K,cluster2
1.881314,-0.88029,0.912142,-0.001867,-0.410564,-1.153492,0.31474,0.145213,-0.340966,0.151471,>50K,cluster2
-0.32585,-0.114513,0.446571,-0.982664,-0.462293,-1.701421,-2.437488,2.694323,-0.415007,1.006847,>50K,cluster4
2.824472,0.430441,0.392554,-0.137585,-0.135451,1.196064,0.556578,1.073254,-0.662254,-1.643261,>50K,cluster0
1.609748,-0.806628,0.482501,0.392624,0.059158,-0.37896,-1.3361,-0.508272,1.685755,-0.234114,>50K,cluster2
1.714591,-0.538752,0.615845,0.363807,-0.231003,-1.583284,-0.425349,-0.184221,-0.226402,0.754831,<=50K,cluster2
1.844512,-1.179812,1.034047,0.35147,-0.458212,-0.659944,-0.142012,0.282736,-0.71468,0.318324,>50K,cluster2
3.020586,2.15092,-0.612653,0.684393,0.099628,1.34936,-1.456072,-0.673768,0.730709,1.124497,<=50K,cluster0
-0.681074,0.108874,0.977016,-1.322498,0.86582,-1.128176,2.308616,-0.849323,-0.312658,-0.046739,<=50K,cluster4
-1.545465,-0.174234,1.560463,1.523966,-1.126359,1.863499,0.251022,0.262131,0.047783,2.730194,<=50K,cluster5
1.809179,-1.186504,0.854832,0.463825,-0.373303,-1.139624,0.026144,-0.297495,-0.974014,0.160342,<=50K,cluster2
-1.59071,-1.518734,-1.576334,-0.815609,3.718669,-0.191957,0.740555,-1.292648,0.784427,0.822655,<=50K,cluster1
-3.066815,0.473767,0.99402,0.619838,0.460352,0.114231,-0.114494,0.482289,-0.096461,0.475262,<=50K,cluster5
2.208982,-0.640487,0.626722,0.263992,-0.120285,-0.83832,0.217289,-0.96075,0.861003,0.7263,<=50K,cluster2
1.827185,-1.815385,1.034974,-0.201013,-0.527839,-1.427257,0.593311,-0.457073,0.334914,0.961884,>50K,cluster2
-2.661384,-0.218713,1.636896,1.553759,-0.711462,0.159706,-0.396488,1.324354,0.13779,1.1458,<=50K,cluster5
1.87355,-1.770626,1.252782,-0.208279,-0.634439,-0.939917,0.575781,0.158003,0.553303,1.129037,<=50K,cluster2
-2.78705,0.524169,1.462475,2.326669,-0.208143,0.091361,-0.76539,1.08761,-1.013872,-1.418466,<=50K,cluster5
-3.209119,-2.01896,-0.791389,2.846943,2.921265,1.109788,-1.721655,0.35236,-2.47606,-1.025467,<=50K,cluster1
1.885154,-1.769988,1.289903,-0.016314,-0.652081,-0.89514,0.775587,-0.036743,0.3099,1.185726,<=50K,cluster2
-0.403907,2.66585,0.010235,0.126244,0.934732,-0.93254,0.070732,-0.314945,-0.3569,-0.395654,>50K,cluster4
0.569787,0.626404,0.107012,-3.596506,1.25751,1.284966,1.491694,1.264962,2.019664,-1.718511,<=50K,cluster4
1.401901,-0.292778,0.876372,0.889557,-0.44876,-1.00736,-0.478109,0.850273,-1.353841,0.323385,>50K,cluster2
1.7445,-1.759722,1.314453,-0.006217,-0.679977,-0.905218,0.593867,0.189592,0.50528,1.169011,<=50K,cluster2
-1.985377,0.986659,0.09919,-2.765464,0.412475,-1.232754,-1.130358,2.273422,-0.365916,-0.808716,<=50K,cluster4
-0.853214,-0.200491,-1.270881,-1.440636,-3.140904,-1.569277,-2.6992,0.83968,-0.697391,0.195018,>50K,cluster4
2.055247,-1.730107,1.282339,-0.048671,-0.634078,-0.911339,1.024103,-0.08629,0.234095,1.169128,<=50K,cluster2
-2.264569,0.401913,1.059259,1.065414,0.409626,0.338806,0.393165,0.340344,0.117623,-0.34565,<=50K,cluster5
1.537404,-0.932964,1.020406,0.144822,-0.57186,-1.301875,0.17036,0.558335,-0.129563,1.119679,<=50K,cluster2
2.713639,0.757622,0.046195,0.712501,0.295392,-1.465805,0.01939,-0.823695,-1.334007,-0.659915,>50K,cluster2
0.09017,3.536228,-0.668308,0.870627,1.210442,2.355948,-0.056617,-1.693588,1.447937,1.724984,<=50K,cluster0
-3.729941,-0.806817,1.561838,1.864692,-0.316681,0.810516,-1.561856,0.976961,1.455594,-1.080561,<=50K,cluster5
-0.771933,2.539406,0.134187,1.045695,1.354069,-0.943206,1.469618,-1.080218,-1.190264,-0.766643,<=50K,cluster5
-1.798119,1.250661,-1.822887,-4.88165,-2.857873,1.147143,-0.397339,0.118333,-0.699127,1.297992,<=50K,cluster4
-1.284489,-0.716938,0.999529,-0.823295,0.210462,-0.575562,1.364832,-1.37712,0.712933,0.640739,<=50K,cluster4
-2.074726,2.205191,0.413516,2.526332,0.567034,-0.21867,-1.474562,0.031667,1.189046,-0.347089,<=50K,cluster5
-3.73491,-2.199701,-0.122215,0.926417,-2.792765,1.409167,-1.156845,-1.516822,0.912905,-1.700455,<=50K,cluster5
-2.481478,-0.943394,-0.159707,0.919699,-3.146133,0.721688,0.739572,-2.07028,-0.03835,-0.573009,<=50K,cluster5
-2.65678,-0.869562,-0.140094,0.430436,-2.402575,0.286413,1.288298,-3.09445,0.246111,0.506589,<=50K,cluster5
1.904155,-0.407372,0.864105,0.761267,-0.304377,-1.04704,-0.354784,0.579754,-0.988009,-1.306407,>50K,cluster2
-2.06178,-0.437894,-1.028372,-3.166855,-1.721805,-1.449835,1.14408,-2.381441,0.257185,0.356122,<=50K,cluster4
-1.635952,0.316651,0.348917,-0.656755,0.671515,-0.857644,0.209663,0.983129,-1.148408,-1.270863,<=50K,cluster4
-1.176586,0.238616,-2.53444,-2.604488,3.44202,1.668645,-0.82819,1.662986,0.637513,0.902403,<=50K,cluster4
1.551913,-1.006669,0.801302,-0.908491,-0.604432,-1.147197,-0.253042,0.976027,-0.100662,1.115157,<=50K,cluster2
1.910956,-0.96929,1.00427,0.606455,-0.340463,-0.978225,0.12948,-0.308074,-0.427981,1.077611,<=50K,cluster2
1.852941,-0.985302,-7.880094,3.092276,-1.204377,-2.745318,2.796667,2.804029,-0.460579,0.229768,>50K,cluster3
2.008957,-1.68418,1.245829,-0.375966,-0.624376,-1.010474,0.688701,0.467046,0.805698,1.042096,<=50K,cluster2
-0.059231,0.697088,-3.862241,0.745956,-1.640284,-2.205843,-1.209047,2.629315,0.778344,-0.814179,<=50K,cluster3
-1.69564,-0.290909,1.757865,2.417526,-0.447639,0.546598,0.390766,0.464823,-0.603008,0.238785,<=50K,cluster5
2.151416,1.415984,-1.992075,-0.299675,-2.824391,1.403526,-0.887995,-2.18437,-1.630746,-0.152058,<=50K,cluster0
1.830661,-0.34194,-1.271461,-1.097062,-3.548983,1.209547,0.01873,-1.122793,-1.571245,0.763089,>50K,cluster0
-1.124504,0.817767,1.031037,1.1708,0.80578,-0.535327,1.505912,-0.929782,-0.698391,-0.303169,<=50K,cluster5
1.187863,2.206476,-0.902418,-0.137501,0.847773,-1.555234,-3.666244,0.635572,1.589309,0.344251,<=50K,cluster2
0.729594,3.31856,-0.808599,-0.517295,2.037174,-0.947624,0.702879,-1.788412,2.603553,0.881744,<=50K,cluster4
3.088138,0.965363,0.222998,0.544895,0.047662,1.046767,0.973867,0.957223,-0.404963,-2.260808,<=50K,cluster0
2.216028,-0.094412,-8.325374,3.317464,-0.711806,-1.583424,1.278766,0.639193,3.381559,1.295868,<=50K,cluster3
-0.169467,-0.078859,0.400671,-1.205392,-0.42594,-1.760518,-2.393558,2.826873,-0.255966,0.935943,>50K,cluster4
0.195372,0.032581,1.080356,-0.66655,0.765052,3.789404,3.744585,0.993546,1.065861,-1.404159,<=50K,cluster0
-0.296391,2.886452,-0.084705,2.185757,0.276708,2.357082,-0.559274,-0.432645,0.750414,0.585497,<=50K,cluster5
0.277551,0.907268,-0.04655,-0.068203,0.237738,-1.332031,-3.356747,2.018278,0.44568,-0.407726,<=50K,cluster2
-1.412209,0.973861,0.414633,-2.047975,1.328405,-1.197595,-0.072116,1.360888,0.848869,-2.128561,<=50K,cluster4
0.632879,0.541665,0.020872,-0.549579,0.142195,-1.602889,-2.687021,1.808256,-1.689416,-0.969011,>50K,cluster2
-0.325269,1.613725,0.23689,-0.974896,1.489723,-1.007854,1.078812,-1.074632,0.811086,0.910141,<=50K,cluster4
-0.541606,1.262359,0.843634,1.084789,0.776288,-0.264547,1.717704,-0.458292,-1.413407,-0.565269,<=50K,cluster5
-1.085505,0.607137,0.267203,-3.036146,1.331505,-1.439235,0.281189,0.755784,1.667544,-0.769782,>50K,cluster4
-2.663451,-3.395172,-1.762247,-0.49975,4.140066,1.377502,-1.914515,-0.565132,0.395554,-0.637613,<=50K,cluster1
2.684546,1.86395,-0.698042,0.66212,0.163827,1.305839,-1.496466,-0.872971,0.358704,0.848156,<=50K,cluster0
-1.988362,-0.353016,0.347574,-0.632552,0.174128,-0.361492,-0.126966,0.758421,-0.152097,0.897552,<=50K,cluster4
-1.886633,0.817392,0.717729,-2.246521,0.691525,-1.25322,1.19497,1.010781,-0.185636,1.436943,<=50K,cluster4
2.70717,0.784802,0.057808,0.33719,0.295402,-1.255502,-0.554812,-0.425503,0.365706,-0.600421,<=50K,cluster2
-2.019232,1.285864,1.109278,1.903227,0.071483,-0.431276,-0.189399,0.753784,-0.689598,-0.902361,<=50K,cluster5
2.512384,0.499837,0.269152,0.936468,0.208645,-1.532315,0.077236,-0.619328,-0.814013,-1.408976,>50K,cluster2
-1.172254,0.561801,0.82041,0.421369,0.808353,-0.162253,0.956658,-0.985386,1.77754,0.892001,<=50K,cluster5
-3.657216,-3.867029,-2.337278,-2.107556,4.522152,0.195453,-3.37437,-0.749738,-0.532281,-1.66571,<=50K,cluster1
-1.653613,2.228628,0.338858,2.354376,0.646443,-0.245873,-1.015701,-0.299741,0.915213,-0.3704,<=50K,cluster5
-3.082859,-0.008595,-1.058774,-2.032,-2.87218,-0.61721,-0.511635,-0.846473,-0.908678,0.044929,<=50K,cluster4
-1.388411,2.249231,-1.729646,0.801615,-1.23879,0.182818,-0.223618,-3.777458,1.308214,0.141171,<=50K,cluster5
1.779848,-1.867325,0.962023,-0.466329,-0.491318,-1.467707,0.225693,-0.344691,0.578449,0.910719,<=50K,cluster2
2.777446,-1.335974,1.103543,-0.465977,-0.699376,1.700789,1.821008,0.828172,0.336998,0.195525,<=50K,cluster0
-1.822878,1.686854,0.868655,2.523173,0.2952,-0.537998,-0.05043,0.264935,-0.619957,-1.465391,<=50K,cluster5
-2.328438,0.729948,-2.695304,1.116756,5.450957,-0.634931,-0.220016,-1.771076,-1.380106,0.679962,<=50K,cluster1
-0.855275,0.22941,-2.425495,-3.411738,-3.402966,3.533598,-1.243868,-2.152464,-0.464406,2.443329,<=50K,cluster0
1.391714,0.630327,0.222001,0.630525,-0.146368,-1.322985,-1.18106,0.605668,-0.809499,0.448792,<=50K,cluster2
-2.622468,-5.054349,-3.138585,-2.034363,4.947092,0.95502,-2.834319,-0.211217,-1.452777,-1.086383,<=50K,cluster1
-0.287313,-0.761365,0.144307,-0.921398,-0.033862,-0.91733,-3.224428,1.831229,0.974902,-0.997533,<=50K,cluster4
-1.230288,1.387773,0.092204,-2.283274,0.641026,-1.945259,0.121364,0.573056,-1.25984,0.706495,<=50K,cluster4
0.329511,-6.952104,-1.806035,0.530496,4.818275,1.057455,-2.225036,-1.694992,-2.193182,0.828422,<=50K,cluster1
-0.889937,-0.320619,1.104335,-1.475706,0.742761,-0.815307,2.082684,-0.796577,0.802257,1.254782,<=50K,cluster4
-1.3394,-0.421621,1.175972,-0.986926,0.70173,2.373545,1.337157,0.475343,1.595086,-0.775731,<=50K,cluster5
2.0476,1.919293,-2.38899,-0.235919,-2.556466,2.06171,-2.289737,-2.811146,1.046794,1.192676,<=50K,cluster0
1.148586,-0.867835,0.759467,0.425618,-0.458844,-0.415994,-0.739403,0.587141,-0.451362,-0.544912,<=50K,cluster2
1.393078,-2.544874,-1.471251,0.651471,2.192051,-0.463466,-1.606317,0.165042,-1.608112,-0.105213,>50K,cluster2
-1.223649,1.848939,-0.566807,-2.594782,1.197798,-1.495902,-1.742115,0.504765,1.759245,-0.692891,<=50K,cluster4
0.057001,-0.316023,0.670331,-0.440359,-0.274176,-1.86306,-1.853562,2.196354,0.022734,-0.640618,<=50K,cluster2
1.73717,-1.759352,1.271857,-0.199817,-0.896673,-0.890339,0.320338,-0.272423,0.650998,1.124188,<=50K,cluster2
1.342636,0.046698,-2.154365,1.396539,-0.620998,-0.753938,-1.456299,-2.806091,-0.124859,-0.687529,<=50K,cluster2
1.267543,2.661984,-0.268332,-1.484799,1.582829,1.074103,2.930608,-0.227153,-0.982605,-1.377522,<=50K,cluster0
-2.286663,-0.642462,-1.024893,-2.952227,-2.666203,-0.714002,0.459947,-1.441063,0.067027,-0.538968,<=50K,cluster4
-1.905219,0.03867,1.290554,2.059667,-0.123366,0.369689,-0.436599,-0.472101,1.47373,0.700658,<=50K,cluster5
-1.056585,2.452965,0.16498,0.910665,1.310074,-0.949637,1.050594,-0.715567,-0.921139,-0.630313,<=50K,cluster5
-2.070722,0.239662,1.656376,2.702227,-0.335871,0.270511,-0.084863,0.848936,-0.872387,-1.316843,<=50K,cluster5
-2.545353,-0.103983,-0.311903,1.445603,-2.85028,0.53941,-0.361445,-1.931587,1.301511,-0.12958,<=50K,cluster5
-1.648192,1.452492,0.464858,-1.803069,0.908917,-1.005501,0.788843,1.047023,-1.542431,0.591967,<=50K,cluster4
-2.332724,-0.72286,1.565553,1.649536,-0.539062,0.516326,0.144673,0.268807,0.829451,0.197433,<=50K,cluster5
1.920518,0.981151,0.048965,1.630746,0.32234,-1.053533,-0.989663,-0.974426,0.469491,0.07047,<=50K,cluster2
1.768875,-1.743188,1.317947,-0.015022,-0.680652,-0.913412,0.63543,0.228869,0.527616,1.159016,<=50K,cluster2
-3.075037,-1.004064,1.934184,1.967984,-0.379731,0.553321,-0.74902,1.012278,1.331305,-0.237455,<=50K,cluster5
-1.695354,0.529851,0.951873,-1.555249,0.861985,-1.351921,1.568387,0.301162,0.095404,-0.134709,<=50K,cluster4
2.278588,-0.026172,0.599222,1.039499,-0.089511,-1.200681,0.275822,-0.302026,-0.25253,0.368805,<=50K,cluster2
2.877945,0.952072,-0.210295,-0.612231,-1.03522,3.22468,-1.255492,-0.846247,-1.807984,3.997344,>50K,cluster0
-2.866939,-1.525591,-4.182809,0.898834,-1.357585,-0.242114,2.739377,-0.791276,-0.023038,0.297784,<=50K,cluster5
-0.026341,0.938114,-2.36868,0.786804,3.920968,-0.327274,0.359743,-1.282885,-1.393612,0.237474,<=50K,cluster1
-0.589677,2.550615,-0.084395,-0.699584,1.631857,-1.567414,1.56146,-1.029,-1.584935,-0.32827,>50K,cluster4
-0.75424,2.579124,-2.526517,-1.399797,-1.767355,1.881544,-0.795167,-3.638176,0.355048,0.161958,<=50K,cluster4
-2.292108,1.894994,0.664924,2.011115,0.087416,-0.377131,-0.722776,0.880495,-0.965689,0.178624,<=50K,cluster5
-1.858582,-0.868313,1.220276,0.212006,-0.295332,-0.234477,0.653936,-0.899106,0.105042,0.823294,<=50K,cluster5
-1.562115,0.584595,0.350471,-3.374663,0.160386,-1.622169,0.508243,1.435577,-0.596561,0.907395,<=50K,cluster4
-3.054457,-4.821513,-1.984543,-0.034521,2.990785,0.764403,-1.055938,-1.360577,0.221284,-1.024056,<=50K,cluster1
-2.798851,0.180162,1.300245,2.089316,0.124888,0.546443,-1.394313,0.595244,2.262892,-0.716154,<=50K,cluster5
-1.505716,1.000653,-2.370361,-2.002879,-2.071835,1.99095,0.744473,-0.878496,-2.820258,0.130368,<=50K,cluster4
-3.306137,-0.347723,1.451745,1.288919,-0.486378,0.285339,-0.805479,1.206423,1.236625,0.021712,<=50K,cluster5
-1.23991,-0.441973,1.563329,0.52391,0.254547,-0.173927,2.277969,-0.361628,0.779976,1.349318,<=50K,cluster5
3.038256,0.958966,-0.060765,0.595147,0.379757,-1.569263,0.127941,-0.770521,-1.012749,-1.115391,>50K,cluster2
0.585273,3.340807,-0.726524,1.358185,1.798156,-0.386192,-0.030352,-2.172479,2.958351,0.61057,>50K,cluster5
1.617128,-1.704266,1.355741,0.008495,-0.95635,-0.87374,0.397718,-0.085931,0.699075,1.140713,<=50K,cluster2
2.745858,-0.498544,0.822437,0.051691,-0.399181,1.57355,1.026652,0.879906,-0.105383,0.029503,<=50K,cluster0
2.986961,0.894676,0.122691,0.92245,0.273125,-1.464317,0.734852,-0.864186,-1.579668,-0.65342,>50K,cluster2
-1.617838,1.691855,0.580645,2.20644,-0.297108,3.031476,-1.606717,0.556744,0.471985,0.680095,<=50K,cluster5
3.059208,0.954489,0.20811,0.479461,0.053142,1.034961,0.86035,1.016529,-0.317683,-2.276239,>50K,cluster0
-2.895257,0.424025,1.110859,2.279268,0.116909,0.654151,-1.599436,0.297585,1.889316,-0.415982,<=50K,cluster5
1.771135,-2.470057,1.294685,-0.530275,-0.619051,-0.396612,-0.038647,-0.505234,1.198191,-0.196232,<=50K,cluster2
0.382007,-0.634755,-0.883915,-0.399982,-3.26924,-0.560274,-1.144654,-0.492546,-1.77101,-0.365012,<=50K,cluster2
1.302712,-1.035096,0.882854,-0.582588,-0.669078,-1.07262,-0.324644,0.903559,-0.245301,1.20289,<=50K,cluster2
1.287894,-1.720373,1.30951,0.381632,-0.653711,-0.774779,0.156828,-0.131494,0.736743,0.956884,<=50K,cluster2
-0.216671,2.071291,0.227795,0.948741,1.26993,-0.797694,1.49732,-1.188878,-0.787106,-0.55762,<=50K,cluster5
1.697046,-1.871876,0.986437,-0.383789,-0.511864,-1.451107,0.181887,-0.325278,0.574017,0.929471,>50K,cluster2
0.305109,1.401011,-2.087154,-0.525892,-2.179683,-1.92346,-2.554559,-0.614193,-1.578088,-1.685456,<=50K,cluster2
1.984851,-0.653541,-1.828424,1.967769,2.571999,-1.426986,-0.395129,-0.063556,-1.484502,-0.086661,>50K,cluster2
1.534252,-1.883985,1.243464,-0.155701,-0.892533,-0.83478,-0.041513,-0.520811,0.533963,1.191188,<=50K,cluster2
-2.121843,-1.298058,-1.04578,-1.955211,-2.281977,-0.509461,0.952528,-2.164433,-0.568177,0.495234,<=50K,cluster4
-0.2457,2.988658,-0.470361,-2.246645,0.897097,0.562088,1.359483,0.187342,-2.603841,0.702807,<=50K,cluster4
5.641443,3.122305,-1.55059,0.911225,1.119782,0.741267,0.017949,-2.375424,2.395103,-4.886767,>50K,cluster0
-2.001373,0.324751,-1.177595,-4.131433,-2.205852,-1.278605,0.810234,0.821931,-0.023383,0.380003,<=50K,cluster4
-1.641829,-1.01705,1.570627,1.191861,-0.406799,-0.3315,0.504056,-0.094083,0.92621,0.746608,<=50K,cluster5
-1.447291,0.835179,0.561027,-2.804861,0.814841,-1.366276,1.307012,0.996404,-0.034362,1.306126,<=50K,cluster4
1.581773,-2.126612,1.300392,-0.097149,-0.665831,-0.501512,-0.418982,-0.068497,1.331696,-0.14438,<=50K,cluster2
-1.61337,-0.634061,-0.513855,-0.216169,-2.239797,3.238163,1.620132,-1.971876,0.446568,-1.253548,<=50K,cluster5
1.973851,0.720789,0.299885,1.303549,0.018078,-1.540369,-0.252638,-0.217172,-1.105409,0.390191,>50K,cluster2
-1.703892,-0.522626,0.770873,-0.942685,-0.196728,-0.327011,0.322641,0.258551,0.829374,-0.078087,<=50K,cluster4
2.662817,0.039986,0.18811,-0.938334,-0.582143,1.197284,-0.102175,0.339047,-0.415075,0.918044,>50K,cluster0
-2.465701,1.132169,-0.907127,-0.058475,-1.866484,-0.169477,0.524303,-1.534838,-1.588248,-1.431843,<=50K,cluster5
-3.080426,-0.128831,1.421085,1.130344,0.611942,-0.074371,-0.022465,0.201338,0.748699,-1.38086,<=50K,cluster5
2.334231,-1.648949,1.252522,-0.228665,-0.597102,-0.974426,1.325374,0.013967,0.30298,1.095596,<=50K,cluster2
0.958341,-2.760543,-0.838887,0.047665,-1.664455,-0.520328,0.043279,-1.884619,-0.339855,0.514126,<=50K,cluster2
-2.617853,0.315109,1.407697,2.249071,-0.517477,0.50091,-0.933956,0.996695,-1.534527,0.415324,<=50K,cluster5
-1.217848,1.55685,0.673971,1.815638,0.095006,-0.286062,-0.123931,0.47243,-0.739284,0.180127,<=50K,cluster5
-1.714781,0.044675,0.313883,-3.313703,0.268403,-1.283926,0.296554,0.941859,0.662057,-0.07644,<=50K,cluster4
0.4511,1.642331,0.349092,-0.535077,1.028869,1.853109,2.102123,0.35252,-0.189736,-1.047801,>50K,cluster0
2.274341,1.314257,-0.21737,1.103454,0.456423,-0.774592,-1.500929,-1.083462,1.521306,0.716226,<=50K,cluster2
1.643311,-1.717883,0.934803,-0.183758,-0.150051,-0.582818,-0.407317,-0.347357,0.046806,-1.076843,<=50K,cluster2
-1.153375,0.570358,0.998955,1.146487,0.668449,-0.185701,1.356221,-1.457034,-0.795395,1.334707,<=50K,cluster5
-1.540091,-1.331218,-0.902199,1.398865,2.763687,0.004987,2.182701,-1.177113,-0.473473,2.303971,<=50K,cluster5
-0.952519,3.530606,-0.457826,1.471217,0.461688,2.472219,-1.966613,0.03175,1.881431,1.14045,<=50K,cluster5
-1.607402,0.710196,0.902788,-0.008972,0.707245,-0.621734,1.456281,-0.355808,-0.317028,0.210478,<=50K,cluster5
-2.368689,-1.409031,0.340866,-1.920932,0.667835,-0.094606,-0.574948,0.553982,1.469743,-1.060043,<=50K,cluster4
3.244801,0.876572,0.124407,0.37008,0.1215,1.055231,0.949733,0.555973,-0.628116,-2.244091,<=50K,cluster0
-1.935256,1.620091,-2.886847,3.146147,-1.525315,-1.005125,1.414098,1.067955,-0.27459,-0.911609,<=50K,cluster5
0.556289,3.10727,-0.838705,-2.795027,1.108326,0.907187,0.832464,0.820707,-0.32465,-1.253677,<=50K,cluster4
1.385137,-0.922911,1.012244,0.998511,-0.328518,-0.853819,-0.395894,-0.50931,-0.094307,0.855866,>50K,cluster2
-1.690345,0.558342,0.348156,-3.400081,0.150542,-1.623215,0.276989,1.534881,-0.469754,0.903136,<=50K,cluster4
0.624719,-7.206489,-1.775561,0.138947,5.350508,3.261111,-1.419515,-1.40819,-2.21135,-1.069095,<=50K,cluster1
0.926251,-1.571584,0.985794,0.031175,-0.655181,-0.62034,-0.326574,0.212952,0.647036,0.35652,<=50K,cluster2
-0.014774,-0.332782,0.586887,-0.861813,-0.237926,-1.956954,-2.372384,2.628048,0.576577,-0.760464,<=50K,cluster2
2.058371,-0.674931,0.522292,-0.406281,-0.082746,-0.985575,-0.584901,-0.178005,1.754382,0.600827,<=50K,cluster2
-2.108937,1.540092,0.759364,0.415423,0.531423,-0.387367,0.304844,1.176903,-1.055358,0.353534,<=50K,cluster5
-1.554195,1.15053,0.430609,-1.896664,1.199157,-1.137091,0.471072,0.247971,2.079322,0.860575,<=50K,cluster4
2.510592,1.044582,-0.212402,0.877354,0.517116,-1.225513,-1.013974,-1.027688,0.815296,-0.291639,>50K,cluster2
-0.65468,1.563294,-0.145077,-3.362603,0.688284,0.663831,0.807785,1.590377,0.432717,-0.154298,<=50K,cluster4
-0.132176,-0.349857,0.731342,-0.166712,-0.321735,-1.794814,-1.894177,2.068509,-0.150472,-0.559118,<=50K,cluster2
2.437615,0.796866,0.145786,0.942499,0.212969,-1.445603,-0.119725,-0.502906,-1.152803,-0.642762,>50K,cluster2
1.923064,-0.084379,0.357231,0.357556,0.055321,-0.664112,-1.260403,-0.099077,0.377571,-0.160515,<=50K,cluster2
3.197304,2.441134,-0.966862,0.331791,0.308515,1.525539,-1.797394,-0.827342,1.679209,1.088756,>50K,cluster0
-2.550391,-1.013435,1.7077,2.09145,-0.378828,0.945442,-0.29043,0.540093,1.383314,-1.02365,<=50K,cluster5
-1.421471,-0.609,-0.180766,-4.52965,1.574981,2.591208,-1.156296,1.39141,3.389746,-0.830081,<=50K,cluster4
2.126731,-1.774822,1.172477,-0.262893,-0.771585,2.178268,0.325529,0.688978,1.250356,-1.036732,<=50K,cluster0
-0.232122,1.695479,-0.092992,-2.73772,1.071212,2.257436,1.947992,0.878123,-1.183214,0.10133,<=50K,cluster0
-0.915597,2.197709,0.166317,1.846644,1.347579,-0.340879,0.514342,-1.83237,0.666614,0.233391,<=50K,cluster5
0.006109,1.479468,0.694153,0.437958,0.708162,2.413094,2.502554,0.498091,-1.338139,-1.51395,>50K,cluster0
-3.211704,-0.471001,1.794682,2.203735,-0.224225,0.277924,-0.928683,1.120819,0.82077,-1.785797,<=50K,cluster5
1.523339,-1.111197,-0.88819,-1.581263,-3.917819,1.917376,-0.450559,-1.809208,0.322739,1.564111,>50K,cluster0
0.383353,3.06124,-0.663372,1.045727,1.794454,-0.261685,0.172946,-2.224608,2.752722,0.672063,<=50K,cluster5
-2.866557,0.143935,-0.619781,1.58467,-2.840409,0.65969,-0.746174,-2.25565,-0.863072,-0.665187,<=50K,cluster5
-2.487909,-0.122806,1.085374,-1.009739,-0.079989,-0.530118,-0.331615,1.553224,1.278524,0.081754,<=50K,cluster4
3.676016,1.938179,-0.72915,0.321978,0.546618,1.718368,-0.61194,0.009811,3.169103,-1.90951,>50K,cluster0
-0.766035,-0.517124,1.391233,0.142951,0.397289,-0.201864,2.5229,-0.955981,0.431946,1.328522,<=50K,cluster5
1.538447,-1.884308,0.198369,-1.560593,-0.32478,2.522866,-1.665674,0.071087,0.987527,0.305636,<=50K,cluster0
-2.366607,-0.748112,0.477544,-3.157287,0.410768,-0.678107,-0.653126,0.881333,1.292736,-1.272634,<=50K,cluster4
2.273151,-2.889589,1.138981,-1.063823,0.031586,2.666928,0.811421,1.356975,1.309238,-1.2195,<=50K,cluster0
-3.169982,0.012972,-1.505794,-0.139248,-2.321632,0.223025,-0.964563,-0.585182,-2.119812,-0.696568,<=50K,cluster5
