@relation 'CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-9-S1-seed1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
0.008546,0.985018,0.920366,0.09037,0.299032,0.833585,0.990132,0.998192,0.03498,0.90029,0.536862,0.0635,0.994196,0.982146,0.022983,acc,cluster0
0.008547,0.009383,0.92037,0.090371,0.299049,0.833615,0.990134,0.998192,0.034982,0.900297,0.536856,0.063506,0.994195,0.982144,0.183936,acc,cluster0
0.008547,0.723993,0.920362,0.090371,0.299024,0.833608,0.012493,0.998192,0.034979,0.900289,0.536884,0.063502,0.994195,0.876471,0.990778,unacc,cluster0
0.008547,0.985018,0.920357,0.090369,0.299022,0.833598,0.012491,0.998193,0.034978,0.900291,0.536851,0.063502,0.994195,0.876472,0.022988,acc,cluster0
0.008547,0.009383,0.920361,0.09037,0.299038,0.833627,0.012493,0.998193,0.034981,0.900299,0.536845,0.063509,0.994195,0.876462,0.183966,acc,cluster0
0.985325,0.724055,0.028514,0.9761,0.299058,0.967964,0.709847,0.998193,0.932274,0.900323,0.536895,0.962297,0.994196,0.014588,0.990778,unacc,cluster3
0.985325,0.985022,0.028512,0.976099,0.299056,0.967962,0.709815,0.998193,0.932273,0.900326,0.536862,0.962297,0.994196,0.014588,0.022987,unacc,cluster3
0.985326,0.009386,0.028513,0.976099,0.299073,0.967968,0.709845,0.998193,0.932277,0.900333,0.536856,0.962301,0.994196,0.014586,0.183957,unacc,cluster3
0.985324,0.724035,0.028518,0.976099,0.299087,0.967962,0.990134,0.998193,0.93228,0.900329,0.536906,0.962294,0.994197,0.982146,0.990776,unacc,cluster3
0.985323,0.985021,0.028516,0.976098,0.299085,0.96796,0.990132,0.998193,0.932279,0.900331,0.536873,0.962294,0.994197,0.982146,0.022984,unacc,cluster3
0.985325,0.009385,0.028518,0.976099,0.299101,0.967967,0.990134,0.998193,0.932283,0.900338,0.536867,0.962298,0.994196,0.982144,0.183939,unacc,cluster3
0.985324,0.724025,0.028515,0.976099,0.299076,0.967965,0.012493,0.998193,0.932277,0.90033,0.536895,0.962296,0.994196,0.876472,0.990778,unacc,cluster3
0.985324,0.98502,0.028513,0.976098,0.299074,0.967963,0.012491,0.998193,0.932276,0.900333,0.536862,0.962296,0.994197,0.876473,0.022989,unacc,cluster3
0.985326,0.009384,0.028514,0.976099,0.29909,0.967969,0.012492,0.998193,0.93228,0.90034,0.536856,0.9623,0.994196,0.876463,0.18397,unacc,cluster3
0.675912,0.72403,0.028509,0.976102,0.299004,0.007844,0.709835,0.998193,0.932278,0.900322,0.536871,0.962298,0.994196,0.014588,0.990777,unacc,cluster3
0.675909,0.98502,0.028507,0.976101,0.299002,0.007843,0.709803,0.998193,0.932277,0.900325,0.536839,0.962298,0.994196,0.014588,0.022986,unacc,cluster3
0.67593,0.009385,0.028509,0.976102,0.299019,0.007845,0.709833,0.998193,0.932281,0.900332,0.536833,0.962302,0.994196,0.014586,0.183954,acc,cluster3
0.675892,0.72401,0.028514,0.976101,0.299033,0.007844,0.990133,0.998193,0.932284,0.900328,0.536882,0.962295,0.994197,0.982146,0.990776,unacc,cluster3
0.675888,0.985019,0.028512,0.976101,0.299031,0.007843,0.990132,0.998193,0.932283,0.90033,0.536849,0.962295,0.994197,0.982146,0.022984,unacc,cluster3
0.67591,0.009384,0.028513,0.976101,0.299047,0.007845,0.990133,0.998193,0.932287,0.900337,0.536843,0.962299,0.994197,0.982145,0.183937,acc,cluster3
0.675904,0.724,0.02851,0.976101,0.299022,0.007844,0.012492,0.998193,0.932281,0.900329,0.536871,0.962296,0.994196,0.876474,0.990778,unacc,cluster3
0.675901,0.985018,0.028508,0.9761,0.29902,0.007844,0.01249,0.998193,0.93228,0.900332,0.536839,0.962297,0.994197,0.876474,0.022988,acc,cluster3
0.675922,0.009383,0.02851,0.976101,0.299037,0.007845,0.012492,0.998193,0.932284,0.900339,0.536833,0.9623,0.994196,0.876464,0.183967,acc,cluster3
0.008547,0.724039,0.028509,0.976097,0.299029,0.833621,0.709851,0.998193,0.932267,0.900314,0.5369,0.962298,0.994195,0.014587,0.990777,unacc,cluster3
0.008547,0.985021,0.028507,0.976096,0.299027,0.83361,0.709818,0.998193,0.932266,0.900317,0.536867,0.962298,0.994196,0.014587,0.022986,unacc,cluster3
0.008548,0.009385,0.028508,0.976097,0.299043,0.83364,0.709849,0.998193,0.93227,0.900324,0.536861,0.962302,0.994195,0.014586,0.183954,unacc,cluster3
0.008546,0.724018,0.028513,0.976096,0.299057,0.833613,0.990134,0.998193,0.932273,0.90032,0.53691,0.962295,0.994196,0.982145,0.990776,unacc,cluster3
0.008546,0.98502,0.028511,0.976096,0.299055,0.833603,0.990132,0.998193,0.932272,0.900322,0.536878,0.962295,0.994197,0.982146,0.022984,unacc,cluster3
0.008547,0.009384,0.028512,0.976096,0.299072,0.833632,0.990134,0.998193,0.932276,0.900329,0.536872,0.962299,0.994196,0.982144,0.183936,acc,cluster3
0.008547,0.724008,0.02851,0.976096,0.299047,0.833626,0.012493,0.998193,0.93227,0.900321,0.5369,0.962296,0.994196,0.876469,0.990778,unacc,cluster3
0.008547,0.985019,0.028508,0.976095,0.299045,0.833616,0.012491,0.998193,0.932269,0.900324,0.536867,0.962296,0.994196,0.87647,0.022988,acc,cluster3
0.008547,0.009383,0.028509,0.976096,0.299061,0.833645,0.012493,0.998193,0.932273,0.900331,0.536861,0.9623,0.994196,0.87646,0.183967,acc,cluster3
0.985323,0.724063,0.920113,0.976097,0.299035,0.967959,0.709816,0.268555,0.932066,0.900314,0.536893,0.962294,0.994196,0.014585,0.990777,unacc,cluster3
0.985322,0.985023,0.920107,0.976097,0.299033,0.967957,0.709784,0.268558,0.932064,0.900317,0.53686,0.962294,0.994197,0.014585,0.022986,unacc,cluster3
0.985324,0.009386,0.920111,0.976097,0.299049,0.967964,0.709814,0.268555,0.932069,0.900324,0.536854,0.962298,0.994196,0.014584,0.183951,unacc,cluster3
0.985321,0.724042,0.920125,0.976097,0.299063,0.967958,0.990132,0.268536,0.932072,0.90032,0.536903,0.962291,0.994197,0.982143,0.990776,unacc,cluster3
0.985321,0.985021,0.920119,0.976096,0.299061,0.967955,0.990131,0.26854,0.932071,0.900322,0.536871,0.962291,0.994198,0.982143,0.022983,unacc,cluster3
0.985322,0.009385,0.920123,0.976097,0.299078,0.967962,0.990132,0.268537,0.932075,0.900329,0.536865,0.962295,0.994197,0.982141,0.183934,unacc,cluster3
0.985322,0.724032,0.920116,0.976096,0.299053,0.967961,0.012491,0.268557,0.932069,0.900321,0.536893,0.962292,0.994196,0.876453,0.990778,unacc,cluster3
0.985322,0.985021,0.92011,0.976096,0.299051,0.967958,0.012489,0.268561,0.932068,0.900324,0.53686,0.962292,0.994197,0.876454,0.022988,unacc,cluster3
0.985323,0.009385,0.920114,0.976096,0.299067,0.967965,0.012491,0.268557,0.932072,0.900331,0.536854,0.962296,0.994196,0.876444,0.183964,unacc,cluster3
0.675877,0.724038,0.920101,0.976099,0.298981,0.007843,0.709805,0.268574,0.93207,0.900313,0.536869,0.962294,0.994196,0.014585,0.990777,unacc,cluster3
0.675873,0.985021,0.920095,0.976099,0.298979,0.007842,0.709772,0.268578,0.932069,0.900316,0.536836,0.962295,0.994197,0.014585,0.022985,unacc,cluster3
0.675895,0.009385,0.920099,0.976099,0.298996,0.007844,0.709803,0.268574,0.932073,0.900323,0.53683,0.962299,0.994196,0.014584,0.183949,acc,cluster3
0.675857,0.724017,0.920113,0.976099,0.29901,0.007842,0.990132,0.268556,0.932076,0.900319,0.53688,0.962292,0.994197,0.982143,0.990776,unacc,cluster3
0.675853,0.985019,0.920107,0.976098,0.299008,0.007842,0.99013,0.268559,0.932075,0.900321,0.536847,0.962292,0.994198,0.982143,0.022983,unacc,cluster3
0.675875,0.009384,0.920111,0.976099,0.299024,0.007843,0.990132,0.268556,0.932079,0.900328,0.536841,0.962296,0.994197,0.982141,0.183931,acc,cluster3
0.675869,0.724007,0.920103,0.976098,0.298999,0.007843,0.01249,0.268576,0.932073,0.90032,0.536869,0.962293,0.994196,0.876454,0.990778,unacc,cluster3
0.675865,0.985019,0.920098,0.976098,0.298997,0.007843,0.012488,0.26858,0.932072,0.900323,0.536836,0.962293,0.994197,0.876455,0.022987,acc,cluster3
0.675887,0.009383,0.920102,0.976098,0.299013,0.007844,0.01249,0.268577,0.932076,0.90033,0.53683,0.962297,0.994196,0.876445,0.183962,acc,cluster3
0.008546,0.724046,0.920099,0.976094,0.299005,0.8336,0.70982,0.268573,0.932059,0.900305,0.536897,0.962294,0.994196,0.014585,0.990777,unacc,cluster3
0.008546,0.985022,0.920093,0.976094,0.299003,0.83359,0.709787,0.268577,0.932058,0.900308,0.536865,0.962294,0.994196,0.014585,0.022985,unacc,cluster3
0.008546,0.009385,0.920097,0.976094,0.29902,0.833619,0.709818,0.268573,0.932062,0.900315,0.536859,0.962298,0.994196,0.014583,0.183948,acc,cluster3
0.008545,0.724025,0.920111,0.976094,0.299034,0.833592,0.990133,0.268555,0.932065,0.900311,0.536908,0.962291,0.994197,0.982142,0.990776,unacc,cluster3
0.008545,0.98502,0.920105,0.976093,0.299032,0.833582,0.990131,0.268558,0.932064,0.900313,0.536876,0.962292,0.994197,0.982142,0.022983,acc,cluster3
0.008546,0.009384,0.920109,0.976094,0.299048,0.833612,0.990132,0.268555,0.932068,0.90032,0.536869,0.962296,0.994197,0.982141,0.183931,acc,cluster3
0.008545,0.724015,0.920102,0.976093,0.299023,0.833605,0.012491,0.268575,0.932062,0.900312,0.536897,0.962293,0.994196,0.87645,0.990778,unacc,cluster3
0.008545,0.985019,0.920096,0.976093,0.299021,0.833595,0.012489,0.268579,0.932061,0.900315,0.536865,0.962293,0.994197,0.87645,0.022987,acc,cluster3
0.008546,0.009384,0.9201,0.976093,0.299038,0.833624,0.012491,0.268576,0.932065,0.900322,0.536859,0.962297,0.994196,0.87644,0.183961,acc,cluster3
0.985325,0.724059,0.02841,0.9761,0.299077,0.967963,0.709846,0.269401,0.034842,0.900323,0.53689,0.962297,0.994196,0.014588,0.990778,unacc,cluster3
0.985325,0.985023,0.028408,0.976099,0.299075,0.967961,0.709814,0.269405,0.034842,0.900325,0.536858,0.962297,0.994197,0.014588,0.022987,unacc,cluster3
0.985326,0.009386,0.028409,0.9761,0.299091,0.967968,0.709845,0.269401,0.034844,0.900333,0.536852,0.962301,0.994196,0.014586,0.183959,unacc,cluster3
0.985324,0.724038,0.028415,0.976099,0.299105,0.967962,0.990134,0.269383,0.034846,0.900328,0.536901,0.962294,0.994197,0.982146,0.990777,unacc,cluster3
0.985324,0.985021,0.028412,0.976099,0.299103,0.967959,0.990132,0.269386,0.034845,0.900331,0.536869,0.962294,0.994198,0.982146,0.022984,unacc,cluster3
0.985325,0.009385,0.028414,0.976099,0.29912,0.967966,0.990134,0.269383,0.034847,0.900338,0.536862,0.962298,0.994197,0.982145,0.183942,unacc,cluster3
0.985325,0.724028,0.028411,0.976099,0.299095,0.967964,0.012493,0.269404,0.034844,0.90033,0.53689,0.962296,0.994197,0.876473,0.990778,unacc,cluster3
0.985325,0.98502,0.028409,0.976098,0.299093,0.967962,0.012491,0.269407,0.034844,0.900332,0.536858,0.962296,0.994197,0.876474,0.022989,unacc,cluster3
0.985326,0.009384,0.02841,0.976099,0.299109,0.967969,0.012492,0.269404,0.034846,0.90034,0.536852,0.9623,0.994197,0.876464,0.183972,unacc,cluster3
0.675918,0.724034,0.028405,0.976102,0.299023,0.007844,0.709835,0.26942,0.034845,0.900322,0.536867,0.962298,0.994197,0.014588,0.990778,unacc,cluster3
0.675914,0.985021,0.028403,0.976101,0.299021,0.007843,0.709802,0.269424,0.034844,0.900324,0.536834,0.962298,0.994197,0.014588,0.022987,unacc,cluster3
0.675936,0.009385,0.028405,0.976102,0.299037,0.007845,0.709833,0.269421,0.034847,0.900331,0.536828,0.962302,0.994197,0.014587,0.183957,acc,cluster3
0.675898,0.724013,0.02841,0.976101,0.299052,0.007843,0.990133,0.269402,0.034848,0.900327,0.536877,0.962295,0.994197,0.982146,0.990776,unacc,cluster3
0.675894,0.985019,0.028408,0.976101,0.299049,0.007843,0.990132,0.269406,0.034848,0.900329,0.536845,0.962295,0.994198,0.982146,0.022984,acc,cluster3
0.675915,0.009384,0.028409,0.976101,0.299066,0.007844,0.990133,0.269402,0.03485,0.900337,0.536839,0.962299,0.994197,0.982145,0.183939,acc,cluster3
0.67591,0.724003,0.028406,0.976101,0.299041,0.007844,0.012492,0.269423,0.034847,0.900329,0.536867,0.962296,0.994197,0.876475,0.990778,unacc,cluster3
0.675906,0.985018,0.028404,0.9761,0.299039,0.007843,0.01249,0.269427,0.034846,0.900331,0.536834,0.962297,0.994197,0.876475,0.022989,acc,cluster3
0.675928,0.009383,0.028406,0.976101,0.299055,0.007845,0.012492,0.269423,0.034848,0.900338,0.536828,0.962301,0.994197,0.876465,0.18397,acc,cluster3
0.008547,0.724042,0.028405,0.976097,0.299047,0.833617,0.70985,0.269419,0.034839,0.900314,0.536895,0.962298,0.994196,0.014587,0.990777,unacc,cluster3
0.008547,0.985021,0.028403,0.976096,0.299045,0.833607,0.709817,0.269423,0.034839,0.900316,0.536863,0.962298,0.994197,0.014587,0.022987,unacc,cluster3
0.008548,0.009385,0.028404,0.976097,0.299062,0.833636,0.709848,0.26942,0.034841,0.900323,0.536857,0.962302,0.994196,0.014586,0.183956,acc,cluster3
0.008546,0.724021,0.028409,0.976096,0.299076,0.833609,0.990134,0.269401,0.034842,0.900319,0.536906,0.962295,0.994197,0.982146,0.990776,unacc,cluster3
0.008546,0.98502,0.028407,0.976096,0.299074,0.833599,0.990132,0.269405,0.034842,0.900321,0.536873,0.962295,0.994198,0.982146,0.022984,acc,cluster3
0.008547,0.009384,0.028409,0.976096,0.29909,0.833629,0.990134,0.269401,0.034844,0.900329,0.536867,0.962299,0.994197,0.982144,0.183939,acc,cluster3
0.008547,0.724011,0.028406,0.976096,0.299065,0.833622,0.012493,0.269422,0.034841,0.900321,0.536895,0.962296,0.994196,0.87647,0.990778,unacc,cluster3
0.008547,0.985019,0.028404,0.976095,0.299063,0.833612,0.012491,0.269425,0.03484,0.900323,0.536863,0.962296,0.994197,0.876471,0.022989,acc,cluster3
0.008548,0.009384,0.028405,0.976096,0.29908,0.833641,0.012493,0.269422,0.034842,0.90033,0.536856,0.9623,0.994196,0.876461,0.183969,acc,cluster3
0.985325,0.724056,0.92038,0.9761,0.299072,0.967965,0.709859,0.998192,0.034986,0.900318,0.536924,0.962295,0.994195,0.014588,0.990777,unacc,cluster3
0.985325,0.985022,0.920375,0.976099,0.29907,0.967963,0.709826,0.998192,0.034985,0.900321,0.536892,0.962295,0.994196,0.014588,0.022986,unacc,cluster3
0.985326,0.009386,0.920379,0.9761,0.299086,0.967969,0.709857,0.998192,0.034988,0.900328,0.536886,0.962299,0.994195,0.014587,0.183951,unacc,cluster3
0.985324,0.724036,0.920392,0.976099,0.2991,0.967963,0.990134,0.998192,0.034989,0.900324,0.536935,0.962292,0.994196,0.982147,0.990776,unacc,cluster3
0.985323,0.985021,0.920387,0.976099,0.299098,0.967961,0.990133,0.998192,0.034989,0.900326,0.536903,0.962292,0.994197,0.982147,0.022983,unacc,cluster3
0.985325,0.009385,0.920391,0.976099,0.299115,0.967967,0.990134,0.998192,0.034991,0.900333,0.536896,0.962296,0.994196,0.982145,0.183934,unacc,cluster3
0.985324,0.724026,0.920383,0.976099,0.29909,0.967966,0.012493,0.998192,0.034988,0.900325,0.536924,0.962293,0.994195,0.876476,0.990778,unacc,cluster3
0.985324,0.98502,0.920378,0.976098,0.299088,0.967964,0.012491,0.998192,0.034987,0.900328,0.536892,0.962294,0.994196,0.876477,0.022988,unacc,cluster3
0.985326,0.009384,0.920381,0.976099,0.299104,0.96797,0.012493,0.998192,0.034989,0.900335,0.536886,0.962298,0.994195,0.876466,0.183964,unacc,cluster3
0.675913,0.724031,0.920368,0.976102,0.299018,0.007844,0.709847,0.998193,0.034988,0.900317,0.536901,0.962296,0.994195,0.014588,0.990777,unacc,cluster3
0.675909,0.985021,0.920362,0.976101,0.299016,0.007844,0.709814,0.998193,0.034988,0.900319,0.536868,0.962296,0.994196,0.014588,0.022985,unacc,cluster3
0.67593,0.009385,0.920366,0.976102,0.299033,0.007845,0.709845,0.998193,0.03499,0.900327,0.536862,0.9623,0.994195,0.014587,0.183949,acc,cluster3
0.675892,0.724011,0.92038,0.976101,0.299047,0.007844,0.990134,0.998192,0.034992,0.900322,0.536911,0.962293,0.994196,0.982147,0.990776,unacc,cluster3
0.675889,0.985019,0.920374,0.976101,0.299045,0.007843,0.990132,0.998192,0.034991,0.900325,0.536879,0.962293,0.994197,0.982147,0.022983,acc,cluster3
0.67591,0.009384,0.920378,0.976101,0.299061,0.007845,0.990134,0.998192,0.034993,0.900332,0.536873,0.962297,0.994196,0.982145,0.183931,acc,cluster3
0.675905,0.724001,0.920371,0.976101,0.299036,0.007844,0.012493,0.998193,0.03499,0.900324,0.536901,0.962294,0.994196,0.876477,0.990778,unacc,cluster3
0.675901,0.985018,0.920365,0.9761,0.299034,0.007844,0.012491,0.998193,0.034989,0.900326,0.536868,0.962294,0.994196,0.876478,0.022987,acc,cluster3
0.675922,0.009383,0.920369,0.976101,0.29905,0.007846,0.012492,0.998193,0.034992,0.900334,0.536862,0.962298,0.994196,0.876468,0.183962,acc,cluster3
0.008547,0.72404,0.920366,0.976097,0.299042,0.833624,0.709862,0.998193,0.034983,0.900309,0.536929,0.962296,0.994195,0.014588,0.990777,unacc,cluster3
0.008547,0.985021,0.920361,0.976096,0.29904,0.833614,0.70983,0.998193,0.034982,0.900311,0.536897,0.962296,0.994196,0.014588,0.022985,unacc,cluster3
0.008548,0.009385,0.920365,0.976097,0.299057,0.833644,0.70986,0.998193,0.034984,0.900319,0.536891,0.9623,0.994195,0.014586,0.183948,acc,cluster3
0.008546,0.724019,0.920378,0.976096,0.299071,0.833617,0.990135,0.998192,0.034986,0.900314,0.53694,0.962293,0.994196,0.982146,0.990776,unacc,cluster3
0.008546,0.98502,0.920373,0.976096,0.299069,0.833607,0.990133,0.998192,0.034985,0.900317,0.536907,0.962293,0.994196,0.982146,0.022983,acc,cluster3
0.008547,0.009384,0.920377,0.976096,0.299085,0.833636,0.990134,0.998192,0.034987,0.900324,0.536901,0.962297,0.994196,0.982144,0.183931,acc,cluster3
0.008547,0.724009,0.920369,0.976096,0.29906,0.833629,0.012493,0.998193,0.034984,0.900316,0.536929,0.962294,0.994195,0.876472,0.990778,unacc,cluster3
0.008547,0.985019,0.920364,0.976095,0.299058,0.833619,0.012492,0.998193,0.034984,0.900318,0.536897,0.962294,0.994196,0.876473,0.022987,acc,cluster3
0.008547,0.009384,0.920367,0.976096,0.299075,0.833649,0.012493,0.998193,0.034986,0.900326,0.53689,0.962298,0.994195,0.876463,0.183961,acc,cluster3
0.985326,0.724046,0.028511,0.976105,0.29905,0.967963,0.709837,0.998193,0.932265,0.020684,0.536846,0.06352,0.994196,0.014588,0.990777,unacc,cluster1
0.985326,0.985022,0.028509,0.976105,0.299048,0.967961,0.709805,0.998193,0.932264,0.020685,0.536813,0.06352,0.994197,0.014589,0.022986,unacc,cluster1
0.985327,0.009385,0.02851,0.976105,0.299065,0.967967,0.709835,0.998193,0.932268,0.020686,0.536807,0.063526,0.994196,0.014587,0.183952,unacc,cluster1
0.985325,0.724025,0.028516,0.976105,0.299079,0.967961,0.990133,0.998193,0.932271,0.020685,0.536856,0.063515,0.994197,0.982147,0.990776,unacc,cluster1
0.985324,0.98502,0.028513,0.976104,0.299077,0.967959,0.990132,0.998193,0.93227,0.020686,0.536824,0.063515,0.994198,0.982147,0.022983,unacc,cluster1
0.985326,0.009384,0.028515,0.976105,0.299093,0.967966,0.990133,0.998193,0.932274,0.020687,0.536818,0.063522,0.994197,0.982146,0.183934,unacc,cluster1
0.985325,0.724015,0.028512,0.976104,0.299068,0.967964,0.012492,0.998193,0.932269,0.020686,0.536845,0.063517,0.994196,0.876479,0.990778,unacc,cluster1
0.985325,0.985019,0.02851,0.976104,0.299066,0.967962,0.01249,0.998193,0.932268,0.020686,0.536813,0.063517,0.994197,0.87648,0.022988,unacc,cluster1
0.985327,0.009384,0.028511,0.976104,0.299082,0.967969,0.012492,0.998193,0.932272,0.020688,0.536807,0.063524,0.994196,0.87647,0.183965,unacc,cluster1
0.675929,0.724021,0.028506,0.976107,0.298996,0.007844,0.709826,0.998193,0.93227,0.020684,0.536822,0.063521,0.994196,0.014589,0.990777,unacc,cluster1
0.675925,0.98502,0.028504,0.976107,0.298994,0.007843,0.709793,0.998193,0.932269,0.020684,0.536789,0.063521,0.994197,0.014589,0.022985,acc,cluster1
0.675947,0.009384,0.028506,0.976107,0.299011,0.007845,0.709824,0.998193,0.932273,0.020686,0.536783,0.063528,0.994196,0.014587,0.183949,acc,cluster1
0.675909,0.724,0.028511,0.976107,0.299025,0.007843,0.990133,0.998193,0.932276,0.020685,0.536833,0.063516,0.994197,0.982147,0.990776,unacc,cluster1
0.675905,0.985018,0.028509,0.976106,0.299023,0.007843,0.990131,0.998193,0.932275,0.020685,0.5368,0.063516,0.994198,0.982147,0.022983,acc,cluster1
0.675926,0.009383,0.02851,0.976107,0.299039,0.007844,0.990133,0.998193,0.932279,0.020687,0.536794,0.063523,0.994197,0.982146,0.183931,acc,cluster1
0.675921,0.72399,0.028508,0.976107,0.299014,0.007844,0.012491,0.998193,0.932273,0.020685,0.536822,0.063518,0.994197,0.87648,0.990778,unacc,cluster1
0.675917,0.985017,0.028505,0.976106,0.299012,0.007843,0.012489,0.998193,0.932272,0.020686,0.536789,0.063519,0.994197,0.876481,0.022987,acc,cluster1
0.675939,0.009383,0.028507,0.976106,0.299029,0.007845,0.012491,0.998193,0.932276,0.020687,0.536783,0.063525,0.994197,0.876471,0.183962,vgood,cluster1
0.008548,0.724029,0.028506,0.976102,0.299021,0.833617,0.709841,0.998193,0.932259,0.020682,0.53685,0.063521,0.994196,0.014588,0.990777,unacc,cluster1
0.008548,0.98502,0.028504,0.976102,0.299019,0.833606,0.709808,0.998193,0.932258,0.020682,0.536818,0.063521,0.994197,0.014588,0.022985,unacc,cluster1
0.008548,0.009384,0.028505,0.976102,0.299035,0.833636,0.709839,0.998193,0.932262,0.020684,0.536812,0.063527,0.994196,0.014587,0.183949,unacc,cluster1
0.008547,0.724008,0.02851,0.976102,0.299049,0.833609,0.990134,0.998193,0.932265,0.020683,0.536861,0.063516,0.994197,0.982147,0.990776,unacc,cluster1
0.008547,0.985019,0.028508,0.976101,0.299047,0.833599,0.990132,0.998193,0.932264,0.020684,0.536828,0.063516,0.994197,0.982147,0.022983,acc,cluster1
0.008548,0.009384,0.02851,0.976102,0.299064,0.833628,0.990133,0.998193,0.932268,0.020685,0.536822,0.063523,0.994197,0.982145,0.183931,acc,cluster1
0.008547,0.723999,0.028507,0.976101,0.299039,0.833622,0.012492,0.998193,0.932262,0.020683,0.53685,0.063518,0.994196,0.876476,0.990778,unacc,cluster1
0.008547,0.985018,0.028505,0.976101,0.299037,0.833612,0.01249,0.998193,0.932261,0.020684,0.536818,0.063518,0.994197,0.876476,0.022987,acc,cluster1
0.008548,0.009383,0.028506,0.976101,0.299053,0.833641,0.012492,0.998193,0.932265,0.020686,0.536812,0.063525,0.994196,0.876466,0.183962,vgood,cluster1
0.985324,0.724053,0.920105,0.976103,0.299027,0.967959,0.709807,0.268556,0.932057,0.020682,0.536843,0.063514,0.994197,0.014586,0.990777,unacc,cluster1
0.985323,0.985022,0.9201,0.976102,0.299025,0.967956,0.709774,0.26856,0.932056,0.020683,0.536811,0.063514,0.994197,0.014586,0.022985,unacc,cluster1
0.985325,0.009386,0.920103,0.976103,0.299041,0.967963,0.709805,0.268556,0.93206,0.020684,0.536805,0.063521,0.994197,0.014585,0.183946,unacc,cluster1
0.985322,0.724032,0.920117,0.976102,0.299055,0.967957,0.990132,0.268538,0.932063,0.020683,0.536854,0.063509,0.994197,0.982144,0.990776,unacc,cluster1
